,id,name,blurb,goal,pledged,state,slug,disable_communication,country,currency,currency_trailing_code,deadline,state_changed_at,created_at,launched_at,staff_pick,backers_count,static_usd_rate,usd_pledged,spotlight,name_len,name_len_clean,blurb_len,blurb_len_clean,deadline_weekday,state_changed_at_weekday,created_at_weekday,launched_at_weekday,deadline_month,deadline_day,deadline_yr,deadline_hr,state_changed_at_month,state_changed_at_day,state_changed_at_yr,state_changed_at_hr,created_at_month,created_at_day,created_at_yr,created_at_hr,launched_at_month,launched_at_day,launched_at_yr,launched_at_hr,create_to_launch_days,launch_to_deadline_days,launch_to_state_change_days,SuccessfulBool,USorGB,TOPCOUNTRY,LaunchedTuesday,DeadlineWeekend
6759,1701484378,Let's challenge eBAY! (Canceled),Online Marketplace for downloadable products as well as physical products.,3000,0,canceled,fire-market-online-marketplace,FALSE,GB,GBP,FALSE,3/11/15 14:58,2/6/15 20:32,1/26/15 9:01,2/4/15 14:58,FALSE,0,1.5032214,0,FALSE,4,4,10,7,Wednesday,Friday,Monday,Wednesday,3,11,2015,14,2,6,2015,20,1,26,2015,9,2,4,2015,14,9,35,2,0,1,1,0,0
6760,1179915470,Help keep gaybook.co online! (Canceled),"We're a free, non-profit social network for young LGBTQ people which gives them an online safe haven where they can make new friends.",100,13,canceled,gaybook,FALSE,GB,GBP,FALSE,4/28/15 14:21,4/7/15 9:07,3/27/15 10:12,3/27/15 14:21,FALSE,1,1.48862024,19.35206312,FALSE,5,5,23,14,Tuesday,Tuesday,Friday,Friday,4,28,2015,14,4,7,2015,9,3,27,2015,10,3,27,2015,14,0,32,10,0,1,1,0,0
6761,895126343,My Baby Paradise (Canceled),I am trying to get a business off the ground which will innovate the way baby gift registries and showers work.,1500,0,canceled,my-baby-paradise,FALSE,US,USD,TRUE,5/28/15 17:13,4/30/15 19:04,4/18/15 18:26,4/28/15 17:13,FALSE,0,1,0,FALSE,4,4,21,12,Thursday,Thursday,Saturday,Tuesday,5,28,2015,17,4,30,2015,19,4,18,2015,18,4,28,2015,17,9,30,2,0,1,1,1,0
6762,133283725,UniWherse.com - Bring students future (Canceled),"Our goal is to create a system, students can find universities that best match their interests.",20000,0,canceled,uniwhersecom-bring-students-future,FALSE,NL,EUR,FALSE,11/25/15 10:49,10/27/15 5:19,10/24/15 8:18,10/26/15 10:49,FALSE,0,1.10178997,0,FALSE,6,6,16,10,Wednesday,Tuesday,Saturday,Monday,11,25,2015,10,10,27,2015,5,10,24,2015,8,10,26,2015,10,2,30,0,0,0,0,0,0
6763,1641720863,"Uivo-fast,secure emergency contact system for your property",Uivo lets police and fire department personnel quickly contact you in the event of an emergency involving your property.,10000,1245,canceled,uivo,FALSE,US,USD,TRUE,6/17/16 18:00,6/11/16 2:24,4/25/16 23:24,5/17/16 2:11,FALSE,25,1,1245,FALSE,7,5,19,12,Friday,Saturday,Monday,Tuesday,6,17,2016,18,6,11,2016,2,4,25,2016,23,5,17,2016,2,21,31,25,0,1,1,1,0
6764,434310741,pitchtograndma (Canceled),"We help companies to explain what they do in simple, grandma-would-understand terms.",5000,1,canceled,pitchtogradmacom,FALSE,US,USD,TRUE,2/26/15 16:17,2/9/15 8:42,1/25/15 22:11,1/27/15 16:17,FALSE,1,1,1,FALSE,2,2,12,7,Thursday,Monday,Sunday,Tuesday,2,26,2015,16,2,9,2015,8,1,25,2015,22,1,27,2015,16,1,30,12,0,1,1,1,0
6765,142461001,"Pleero, A Technology Team Building Website (Canceled)",Network used for building technology development teams.,25000,2,canceled,pleero,FALSE,US,USD,TRUE,4/11/15 21:12,4/10/15 19:03,3/11/15 20:15,3/12/15 21:12,FALSE,1,1,2,FALSE,7,7,7,6,Saturday,Friday,Wednesday,Thursday,4,11,2015,21,4,10,2015,19,3,11,2015,20,3,12,2015,21,1,30,28,0,1,1,0,1
6766,132395918,Keto Advice (Canceled),"With no central location for keto knowledge, keto advice will be a community run knowledge base.",2000,4,canceled,keto-advice,FALSE,GB,GBP,FALSE,6/6/15 5:47,5/10/15 6:11,5/6/15 14:48,5/7/15 5:55,FALSE,1,1.51858674,6.07434696,FALSE,3,3,16,11,Saturday,Sunday,Wednesday,Thursday,6,6,2015,5,5,10,2015,6,5,6,2015,14,5,7,2015,5,0,29,3,0,1,1,0,1
6767,792321796,"Unique online start up, Art and Technology together (Canceled)",It will enable deprived children to make artistic work for selling online/illustrating their work in our exhibitions around the world.,100000,0,canceled,unique-online-start-up-art-and-technology-together,FALSE,GB,GBP,FALSE,2/25/17 17:04,1/31/17 16:04,1/26/17 2:19,1/27/17 17:05,FALSE,0,1.26571864,0,FALSE,9,8,20,13,Saturday,Tuesday,Thursday,Friday,2,25,2017,17,1,31,2017,16,1,26,2017,2,1,27,2017,17,1,28,3,0,1,1,0,1
6768,1615462165,Kids Educational Social Media Site (Canceled),Development of a Safe and Educational Social Media site for kids.,1000000,1,canceled,kids-educational-social-media-site,FALSE,US,USD,TRUE,10/13/14 8:59,8/19/14 9:22,7/10/14 9:46,8/14/14 8:59,FALSE,1,1,1,FALSE,6,6,11,7,Monday,Tuesday,Thursday,Thursday,10,13,2014,8,8,19,2014,9,7,10,2014,9,8,14,2014,8,34,60,5,0,1,1,0,0
6769,1264294691,Here is your Bad Service. (Canceled),"Bad Service is a private, invitation only place just for folks in the service and hospitality industry.",3000,270,canceled,here-is-your-bad-service,FALSE,US,USD,TRUE,1/6/15 14:40,12/7/14 10:51,4/19/14 13:44,11/7/14 14:40,FALSE,8,1,270,FALSE,6,4,17,9,Tuesday,Sunday,Saturday,Friday,1,6,2015,14,12,7,2014,10,4,19,2014,13,11,7,2014,14,202,60,29,0,1,1,0,0
6770,418717231,alectic.com (Canceled),Alectic is a database system which creates active digital footprints to track products in order to combat fraud.,20000,35,canceled,alecticcom,FALSE,GB,GBP,FALSE,11/2/15 4:00,10/15/15 5:46,5/11/14 11:35,10/12/15 4:00,FALSE,2,1.53175481,53.61141835,FALSE,2,2,18,12,Monday,Thursday,Sunday,Monday,11,2,2015,4,10,15,2015,5,5,11,2014,11,10,12,2015,4,518,21,3,0,1,1,0,0
6771,448290339,"Mission: Artist, THE ultimate web platform for artists !","THE ultimate web platform where artists around the world can easily manage their career, set and reach their goals.",250000,1105,canceled,mission-artist-the-ultimate-web-platform-for-artis,FALSE,CA,CAD,TRUE,1/15/16 14:22,12/22/15 13:33,11/8/15 12:46,12/11/15 14:22,FALSE,9,0.73757627,815.0217784,FALSE,9,8,19,13,Friday,Tuesday,Sunday,Friday,1,15,2016,14,12,22,2015,13,11,8,2015,12,12,11,2015,14,33,35,10,0,0,0,0,0
6772,1050914734,GameSwap64 - Free Online Video Game Trading Community,Trade your unwanted games with other people for virtual currency called Star's. Use you’re Star's to trade for a new games or prizes!,9500,0,canceled,gameswap64-free-online-video-game-trading-communit,FALSE,GB,GBP,FALSE,9/10/14 2:45,8/7/14 14:24,7/31/14 2:48,8/6/14 2:45,FALSE,0,1.68649422,0,FALSE,8,8,23,15,Wednesday,Thursday,Thursday,Wednesday,9,10,2014,2,8,7,2014,14,7,31,2014,2,8,6,2014,2,5,35,1,0,1,1,0,0
6773,982843647,Patented Technology Lowers Fuel Costs & Carbon Emissions,"Calculate the Lowest Fuel Costs and Carbon Emissions for Aircraft, Autos, Trucks and Luxury Boats!",60000,200,canceled,patented-technology-that-calculates-the-lowest-fue,FALSE,US,USD,TRUE,5/26/15 15:19,5/1/15 10:18,3/22/15 12:39,3/27/15 15:19,FALSE,1,1,200,FALSE,8,8,15,11,Tuesday,Friday,Sunday,Friday,5,26,2015,15,5,1,2015,10,3,22,2015,12,3,27,2015,15,5,60,34,0,1,1,0,0
6774,1418759161,My Local Postcode Shop (Canceled),"Creating an on-line marketplace for local businesses, artisans, craftsmen and more to promote and sell their 'Made in the UK' products.",1500,0,canceled,my-local-postcode-shop,FALSE,GB,GBP,FALSE,5/7/15 11:24,4/30/15 10:16,3/30/15 9:35,4/7/15 11:24,FALSE,0,1.49153776,0,FALSE,5,5,21,12,Thursday,Thursday,Monday,Tuesday,5,7,2015,11,4,30,2015,10,3,30,2015,9,4,7,2015,11,8,30,22,0,1,1,1,0
6775,1418492997,Just Buddies (Canceled),Just Buddies is a new friendship only website created for like-minded people to share hobbies and interests.,19500,150,canceled,just-buddies,FALSE,GB,GBP,FALSE,4/23/15 12:26,4/6/15 12:09,3/24/15 8:53,3/27/15 12:26,FALSE,1,1.48862024,223.293036,FALSE,3,3,17,11,Thursday,Monday,Tuesday,Friday,4,23,2015,12,4,6,2015,12,3,24,2015,8,3,27,2015,12,3,27,9,0,1,1,0,0
6776,397301594,Find Me Suppliers (Canceled),findmesuppliers.com is a revolutionary supplier comparison platform for construction professionals.,60000,0,canceled,find-me-suppliers,FALSE,AU,AUD,TRUE,8/13/14 13:01,7/20/14 23:08,7/13/14 15:58,7/14/14 13:01,FALSE,0,0.93911881,0,FALSE,4,4,10,7,Wednesday,Sunday,Sunday,Monday,8,13,2014,13,7,20,2014,23,7,13,2014,15,7,14,2014,13,0,30,6,0,0,0,0,0
6777,32382102,Date Spot,Choose your date and location with Date Spot.,80000,0,canceled,date-spot-0,FALSE,US,USD,TRUE,11/8/14 18:17,9/9/14 18:19,9/4/14 10:20,9/9/14 18:17,FALSE,0,1,0,FALSE,2,2,8,5,Saturday,Tuesday,Thursday,Tuesday,11,8,2014,18,9,9,2014,18,9,4,2014,10,9,9,2014,18,5,60,0,0,1,1,1,1
6778,1894454009,Je-Decouvre.fr (Canceled),Trouver facilement et rapidement les lieux intéressants proches de vous devient facile avec je-decouvre.fr,3000,0,canceled,je-decouvrefr,FALSE,FR,EUR,FALSE,11/13/15 14:06,10/29/15 0:09,10/14/15 3:43,10/14/15 14:06,FALSE,0,1.1357622,0,FALSE,2,2,14,14,Friday,Thursday,Wednesday,Wednesday,11,13,2015,14,10,29,2015,0,10,14,2015,3,10,14,2015,14,0,30,14,0,0,0,0,0
6779,1782346421,"Blink-UK.com, The Business Link - Invest - Launch - Grow -",A brilliant alternative to KICKSTARTER.  Search for local new/growing business to invest in. Search for investors or business partners.,10000,0,canceled,blink-ukcom-the-business-link-invest-launch-grow,FALSE,GB,GBP,FALSE,11/2/14 2:03,10/9/14 16:37,9/29/14 14:28,10/3/14 2:03,FALSE,0,1.62078495,0,FALSE,11,11,19,14,Sunday,Thursday,Monday,Friday,11,2,2014,2,10,9,2014,16,9,29,2014,14,10,3,2014,2,3,30,6,0,1,1,0,1
6780,472162421,Website for Currency of Kindness (Canceled),Let's rebuild the community spirit that has always made humankind truly amazing!,3500,0,canceled,website-for-currency-of-kindness,FALSE,US,USD,TRUE,2/11/15 17:40,1/24/15 6:23,12/13/14 12:43,1/12/15 17:40,FALSE,0,1,0,FALSE,6,4,12,9,Wednesday,Saturday,Saturday,Monday,2,11,2015,17,1,24,2015,6,12,13,2014,12,1,12,2015,17,30,30,11,0,1,1,0,0
6781,867326976,Rescue Tracker - Records keeping for animal rescues.,Rescue Tracker is an online record keeping platform for animal rescues creating to keep track of foster animals & adoption records.,4000,60,canceled,rescue-tracker-records-keeping-for-animal-rescues,FALSE,US,USD,TRUE,10/8/16 10:27,9/18/16 17:16,9/5/16 14:53,9/8/16 10:27,FALSE,1,1,60,FALSE,8,7,21,16,Saturday,Sunday,Monday,Thursday,10,8,2016,10,9,18,2016,17,9,5,2016,14,9,8,2016,10,2,30,10,0,1,1,0,1
6782,184300975,YouthKinect (Canceled),"Scholarships!
Internships! 
Jobs!
College Shopping!
All in one network!",25000,823,canceled,youthkinect,FALSE,US,USD,TRUE,6/21/16 13:51,6/5/16 20:03,3/4/16 19:44,5/12/16 13:51,FALSE,32,1,823,FALSE,2,2,9,8,Tuesday,Sunday,Friday,Thursday,6,21,2016,13,6,5,2016,20,3,4,2016,19,5,12,2016,13,68,40,24,0,1,1,0,0
6783,2050880594,www.myidealbox.com - Box for ideas (Canceled),This website have for goal to collect and keep all ideas from any king of people and share it all with everybody for free.,9000,0,canceled,wwwmyidealboxcom-box-for-ideas,FALSE,FR,EUR,FALSE,6/4/16 15:16,5/9/16 12:43,4/18/16 11:31,4/20/16 15:16,FALSE,0,1.13189266,0,FALSE,6,5,24,11,Saturday,Monday,Monday,Wednesday,6,4,2016,15,5,9,2016,12,4,18,2016,11,4,20,2016,15,2,45,18,0,0,0,0,1
6784,865364113,My Growing Brain (Canceled),The future of education is here. Be a part of changing the face of education on a global level.,15000,120,canceled,my-growing-brain,FALSE,US,USD,TRUE,4/21/15 1:30,3/18/15 20:43,12/18/14 19:57,2/20/15 1:30,FALSE,3,1,120,FALSE,4,4,19,11,Tuesday,Wednesday,Thursday,Friday,4,21,2015,1,3,18,2015,20,12,18,2014,19,2,20,2015,1,63,60,26,0,1,1,0,0
6785,652315186,Kenvision (Canceled),"An online high school student-athlete experience that builds students for massive success personally, academically, and athletically.",2000,0,canceled,kenvision,FALSE,US,USD,TRUE,6/25/16 10:35,6/10/16 17:24,5/10/16 8:58,5/26/16 10:35,FALSE,0,1,0,FALSE,2,2,16,13,Saturday,Friday,Tuesday,Thursday,6,25,2016,10,6,10,2016,17,5,10,2016,8,5,26,2016,10,16,30,15,0,1,1,0,1
6786,1606703875,TechNewsletter.com … Back projects with confidence!,"Online articles written by top scientists, analyzing new technological claims and unusual products. Back projects with confidence!",25000,7051,canceled,technewslettercom-back-projects-with-confidence,FALSE,US,USD,TRUE,10/3/14 11:15,9/4/14 11:50,8/20/14 20:52,8/27/14 11:15,FALSE,8,1,7051,FALSE,6,5,17,14,Friday,Thursday,Wednesday,Wednesday,10,3,2014,11,9,4,2014,11,8,20,2014,20,8,27,2014,11,6,37,8,0,1,1,0,0
6787,2068687847,Adrone - An Ultimate Network for Drone Owners! (Canceled),Adrone is a website which allows you to enter an incredible world of drones and connect with thousands of like-minded people!,45000,0,canceled,adrone-an-ultimate-network-for-drone-owners,FALSE,CA,CAD,TRUE,6/11/15 23:00,5/19/15 10:53,3/27/15 18:52,5/18/15 16:16,FALSE,0,0.83233938,0,FALSE,9,8,21,11,Thursday,Tuesday,Friday,Monday,6,11,2015,23,5,19,2015,10,3,27,2015,18,5,18,2015,16,51,24,0,0,0,0,0,0
6788,1740124861,Masker - Simple masking of your email address (Canceled),Tired of having your inbox cluttered?  I am.  I am creating Masker to hide your email address by creating 'masks' that are easy to use.,3000,35,canceled,masker-simple-masking-of-your-email-address,FALSE,US,USD,TRUE,4/13/16 9:00,4/8/16 13:42,3/5/16 11:53,3/14/16 9:00,FALSE,2,1,35,FALSE,9,7,25,15,Wednesday,Friday,Saturday,Monday,4,13,2016,9,4,8,2016,13,3,5,2016,11,3,14,2016,9,8,30,25,0,1,1,0,0
6789,1189850354,Change the Future Help the next Generation to grow up right. (Canceled),"Normally everyone wants something in return for his Money. But what if, you are not the only one who has something from it?",20000,10,canceled,change-the-future-help-the-next-generation-to-grow,FALSE,DE,EUR,FALSE,1/29/17 8:52,1/9/17 9:51,12/11/16 7:49,12/16/16 8:52,FALSE,1,1.0511931,10.511931,FALSE,12,8,23,11,Sunday,Monday,Sunday,Friday,1,29,2017,8,1,9,2017,9,12,11,2016,7,12,16,2016,8,5,44,24,0,0,0,0,1
6790,1679926258,Students making art through programming and education,I currently live in one of the poorest school districts in Texas: Newton ISD. I would like to increase technological use by students.,8000,0,canceled,students-making-art-through-programming,FALSE,US,USD,TRUE,7/6/15 13:42,6/20/15 20:18,6/14/15 16:08,6/16/15 13:42,FALSE,0,1,0,FALSE,7,5,23,17,Monday,Saturday,Sunday,Tuesday,7,6,2015,13,6,20,2015,20,6,14,2015,16,6,16,2015,13,1,20,4,0,1,1,1,0
6791,489685881,LingueeLink,Save years of traditional language learning for free and make your language skills operational for business or international experience,4420,294.2,canceled,lingueelink-0,FALSE,FR,EUR,FALSE,4/11/16 12:37,2/25/16 12:30,2/10/16 10:14,2/11/16 12:37,FALSE,4,1.12939986,332.2694388,FALSE,1,1,19,13,Monday,Thursday,Wednesday,Thursday,4,11,2016,12,2,25,2016,12,2,10,2016,10,2,11,2016,12,1,60,13,0,0,0,0,0
6792,1028176650,Sitenel.com - Real Time Monitoring (Canceled),"Can you afford to have your website, app, or api down? Sitenel.com is a realtime monitoring service built for humans.",8500,0,canceled,sitenel-real-time-monitoring,FALSE,US,USD,TRUE,3/10/16 15:27,2/27/16 11:13,2/8/16 13:50,2/9/16 15:27,FALSE,0,1,0,FALSE,6,6,20,12,Thursday,Saturday,Monday,Tuesday,3,10,2016,15,2,27,2016,11,2,8,2016,13,2,9,2016,15,1,30,17,0,1,1,1,0
6793,1904912318,mmoGOSU - Gamer Website (Canceled),A website dedicated to providing resources and tools for gamers to increase efficiency for their gaming experience,20000,150,canceled,mmogosu-gamer-website,FALSE,CA,CAD,TRUE,6/11/15 3:09,5/22/15 2:25,5/1/15 16:51,5/12/15 3:09,FALSE,3,0.8260667,123.910005,FALSE,5,5,17,11,Thursday,Friday,Friday,Tuesday,6,11,2015,3,5,22,2015,2,5,1,2015,16,5,12,2015,3,10,30,9,0,0,0,1,0
6794,1713101874,"Watch TV shows,sporting events,award shows @ watch-party.com","Website that offers a place for people to come together and watch, discuss or interact while watching a variety of televised events.",20000,1,canceled,watch-tv-showssporting-eventsaward-shows-watch-par,FALSE,US,USD,TRUE,2/28/15 7:12,2/20/15 15:35,1/24/15 7:48,1/29/15 7:12,FALSE,1,1,1,FALSE,7,7,22,13,Saturday,Friday,Saturday,Thursday,2,28,2015,7,2,20,2015,15,1,24,2015,7,1,29,2015,7,4,30,22,0,1,1,0,1
6795,45081289,Friendstarr Mobile App (Canceled),"I am a web developer who specialises in PHP, Javascript, JQuery, MySQL and CSS",15000,0,canceled,friendstarr-mobile-app,FALSE,AU,AUD,TRUE,8/8/15 13:18,7/15/15 16:02,7/9/15 7:48,7/9/15 13:18,FALSE,0,0.74193939,0,FALSE,4,4,14,9,Saturday,Wednesday,Thursday,Thursday,8,8,2015,13,7,15,2015,16,7,9,2015,7,7,9,2015,13,0,30,6,0,0,0,0,1
6796,115084198,Eautoestimates (Canceled),"""Gather multiple online auto body estimates at the click of a mouse or the swipe of your phone""",5000,0,canceled,eautoestimates,FALSE,US,USD,TRUE,9/12/15 10:40,8/28/15 10:17,8/11/15 20:08,8/13/15 10:40,FALSE,0,1,0,FALSE,2,2,18,10,Saturday,Friday,Tuesday,Thursday,9,12,2015,10,8,28,2015,10,8,11,2015,20,8,13,2015,10,1,30,14,0,1,1,0,1
6797,474738446,Organicka: Health is Just a Click Away (Canceled),This is going to make it easier to eat healthy and live a healthy life.,5000,20,canceled,organicka-health-is-just-a-click-away,FALSE,US,USD,TRUE,1/11/17 14:26,12/21/16 22:28,12/8/16 16:42,12/12/16 14:26,FALSE,1,1,20,FALSE,8,6,15,9,Wednesday,Wednesday,Thursday,Monday,1,11,2017,14,12,21,2016,22,12,8,2016,16,12,12,2016,14,3,30,9,0,1,1,0,0
6798,38175761,Online Payroll Advice (Canceled),Our aim is to provide personalized online payroll advice to small/medium businesses at an affordable price within a 24hr timeframe.,5000,0,canceled,online-payroll-advice,FALSE,AU,AUD,TRUE,11/22/14 15:56,10/28/14 15:19,10/20/14 18:38,10/23/14 15:56,FALSE,0,0.87867208,0,FALSE,4,4,20,14,Saturday,Tuesday,Monday,Thursday,11,22,2014,15,10,28,2014,15,10,20,2014,18,10,23,2014,15,2,30,4,0,0,0,0,1
6799,658425157,MySpotOnTheWorld.com (Canceled),MySpotOnTheWorld is a revolutionary new internet experience that combines an all new social networking platform and connection.,5000000,0,canceled,myspotontheworldcom,FALSE,US,USD,TRUE,10/30/15 11:36,8/31/15 12:46,8/25/15 14:12,8/31/15 11:36,FALSE,0,1,0,FALSE,2,2,17,11,Friday,Monday,Tuesday,Monday,10,30,2015,11,8,31,2015,12,8,25,2015,14,8,31,2015,11,5,60,0,0,1,1,0,0
6800,301153949,MapClub (Canceled),"A private slack community of cartographers, mappers and GIS Professionals just like you",990,1387,canceled,mapclub,FALSE,US,USD,TRUE,8/7/16 9:35,7/27/16 12:43,7/22/16 13:43,7/23/16 9:35,FALSE,14,1,1387,FALSE,2,2,13,9,Sunday,Wednesday,Friday,Saturday,8,7,2016,9,7,27,2016,12,7,22,2016,13,7,23,2016,9,0,15,4,0,1,1,0,1
6801,1971266784,The Best Way To Share n Travel (Canceled),"Come and hang out on Lag! Show your moments whether you're by yourself, or meeting new people. It's your time to have real fun!",100000,0,canceled,ditto-the-best-way-to-share-with-the-world-and-oth,FALSE,US,USD,TRUE,3/22/15 19:00,1/27/15 14:47,11/5/14 15:13,1/23/15 20:02,FALSE,0,1,0,FALSE,8,8,24,15,Sunday,Tuesday,Wednesday,Friday,3,22,2015,19,1,27,2015,14,11,5,2014,15,1,23,2015,20,79,57,3,0,1,1,0,1
6802,1967177090,myLife Coach: The most innovative life coaching platform,myLife Coach is an innovative personal development and life coaching platform that will help you create the life you really want.,10000,302,failed,mylife-coach-your-personal-life-coach-online,FALSE,AT,EUR,FALSE,5/14/16 6:01,5/14/16 6:01,2/4/16 11:36,4/14/16 6:01,FALSE,11,1.1370032,343.3749664,FALSE,8,7,21,13,Saturday,Saturday,Thursday,Thursday,5,14,2016,6,5,14,2016,6,2,4,2016,11,4,14,2016,6,69,30,30,0,0,0,0,1
6803,2090440214,ReddyBar.com: from Delivering Rum to Touring Bourbon Country,Throwing an impromptu party & need some whiskey for the bar or learning the difference between Scotch & Bourbon whiskey goto ReddyBar,8400,0,failed,reddybarcom-from-delivering-rum-to-touring-bourbon,FALSE,US,USD,TRUE,1/31/16 0:00,1/31/16 0:00,12/15/15 11:39,12/18/15 12:40,FALSE,0,1,0,FALSE,8,6,22,15,Sunday,Sunday,Tuesday,Friday,1,31,2016,0,1,31,2016,0,12,15,2015,11,12,18,2015,12,3,43,43,0,1,1,0,1
6804,141785060,Proudly GMO Free - 1st National Network of GMO Free Business,"We're creating the first National Network, searchable database & app, of GMO Free farms & restaurants. Linking business to business.",265000,0,failed,proudly-gmo-free-1st-national-network-of-gmo-free,FALSE,US,USD,TRUE,12/29/16 15:30,12/29/16 15:30,11/18/16 12:34,11/29/16 15:30,FALSE,0,1,0,FALSE,11,10,20,17,Thursday,Thursday,Friday,Tuesday,12,29,2016,15,12,29,2016,15,11,18,2016,12,11,29,2016,15,11,30,30,0,1,1,1,0
6805,806247826,Ornifolio,"Website and mobile apps that allow bird-watchers to share their sightings, track their statistics and engage others to ID sighted birds",35000,0,failed,ornifolio,FALSE,GB,GBP,FALSE,11/20/15 12:29,11/20/15 12:29,10/28/15 11:43,10/30/15 12:29,FALSE,0,1.52665696,0,FALSE,1,1,21,14,Friday,Friday,Wednesday,Friday,11,20,2015,12,11,20,2015,12,10,28,2015,11,10,30,2015,12,2,21,21,0,1,1,0,0
6806,1332993079,Astronomy Calendar,Support the development of 'The Planet Registers' website by getting your own 2016 Astronomy Calendar.,500,25,failed,astronomy-calendar,FALSE,AU,AUD,TRUE,4/30/15 5:34,4/30/15 5:34,4/2/15 1:09,4/5/15 5:34,FALSE,5,0.76320031,19.08000775,FALSE,2,2,15,10,Thursday,Thursday,Thursday,Sunday,4,30,2015,5,4,30,2015,5,4,2,2015,1,4,5,2015,5,3,25,25,0,0,0,0,0
6807,1578851473,Allgood Cuts,Allgood Cuts is a social media platform specific to the hair industry and a powerful search engine that helps you find hairstylists.,110000,15,failed,allgood-cuts,FALSE,CA,CAD,TRUE,7/13/15 10:47,7/13/15 10:47,6/11/15 11:59,6/13/15 10:47,FALSE,1,0.81385242,12.2077863,FALSE,2,2,22,14,Monday,Monday,Thursday,Saturday,7,13,2015,10,7,13,2015,10,6,11,2015,11,6,13,2015,10,1,30,30,0,0,0,0,0
6808,703043764,Mass Compare,An industry worth $61bn. A Comparison Website for Supplements. This enables you to compare prices and Nutritional information.,20000,0,failed,mass-compare,FALSE,GB,GBP,FALSE,11/6/15 15:27,11/6/15 15:27,9/19/15 15:15,10/13/15 17:32,FALSE,0,1.53302049,0,FALSE,2,2,18,14,Friday,Friday,Saturday,Tuesday,11,6,2015,15,11,6,2015,15,9,19,2015,15,10,13,2015,17,24,23,23,0,1,1,1,0
